task,episode,step,colliding_geom
pick up the black bowl next to the cookie box and place it on the plate,2,206,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,207,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,208,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,209,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,210,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,211,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,212,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,213,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,214,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,215,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,216,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,217,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,218,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,219,table_collision
pick up the black bowl next to the cookie box and place it on the plate,2,220,table_collision
pick up the black bowl next to the cookie box and place it on the plate,4,207,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,200,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,201,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,202,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,203,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,204,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,205,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,206,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,207,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,208,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,209,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,210,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,211,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,212,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,213,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,214,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,215,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,216,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,217,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,218,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,219,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,7,220,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,20,204,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,205,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,206,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,209,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,210,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,211,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,212,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,213,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,214,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,215,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,216,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,217,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,218,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,219,table_collision
pick up the black bowl next to the cookie box and place it on the plate,20,220,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,210,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,211,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,212,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,215,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,216,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,217,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,218,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,219,table_collision
pick up the black bowl next to the cookie box and place it on the plate,25,220,table_collision
pick up the black bowl next to the cookie box and place it on the plate,31,172,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,173,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,174,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,175,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,176,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,177,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,178,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,179,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,180,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,181,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,182,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,183,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,184,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,185,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,186,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,187,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,188,wooden_cabinet_1_g9
pick up the black bowl next to the cookie box and place it on the plate,31,189,wooden_cabinet_1_g9
